TIME							CHAIN_CONFIG.LOCAL_ADDRESS				CHAIN_CONFIG.CHAIN_LENGTH				CHAIN_CONFIG.PROPAGATION_MODE			CHAIN_CONFIG.BUS_MODE					last_probe_tx_time_ms					probe_timeout_ms						probe_timeout_occurred					probe_packet_received					terminating_node						propagation_queued						assignment_complete						discovery_complete						rx_drop_start								rx_drop_duration						rx_low									show_called_once						upstream_packets_receieved					time_ms_now									time_us_now										esp_get_free_heap_size()					uxTaskGetStackHighWaterMark(cpu_task)		uxTaskGetStackHighWaterMark(gpu_task)		frame_blending_amount						debug_led_opacity							fade_in_complete						GLOBAL_LED_BRIGHTNESS						freeze_led_image						transition_complete_flag				system_state_changed					current_system_state					system_state_transition_progress			system_state_transition_progress_shaped		transition_start_ms							transition_end_ms						transition_running						last_gpu_check_in							system_ready							SYSTEM_STATE.BRIGHTNESS						SYSTEM_STATE.TRANSITION_TYPE			SYSTEM_STATE.TRANSITION_DURATION_MS		SYSTEM_STATE.TOUCH_ACTIVE				SYSTEM_STATE.TOUCH_VALUE				STORAGE.TOUCH_THRESHOLD					STORAGE.TOUCH_HIGH_LEVEL				STORAGE.TOUCH_LOW_LEVEL					character_state_changed					current_character_state					dither_index
2023-09-23 21:53:38				0										1										1										1										93										298										1										0										1										0										1										1										1542										0										0										1										78										10867										53725										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										1548										0										0										10890										1										1.00										0										250										0										37										nan										nan										nan										0										1										5
2023-09-23 21:53:38				0										1										1										1										93										298										1										0										1										0										1										1										1542										0										0										1										78										11116										41114										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										1548										0										0										11139										1										1.00										0										250										0										38										nan										nan										nan										0										1										2
2023-09-23 21:53:38				0										1										1										1										93										298										1										0										1										0										1										1										1542										0										0										1										78										11368										30686										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										1548										0										0										11391										1										1.00										0										250										0										37										nan										nan										nan										0										1										0
2023-09-23 21:53:39				0										1										1										1										93										298										1										0										1										0										1										1										11550										0										0										1										82										11617										19309										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										11558										0										0										11641										1										1.00										0										250										0										38										nan										nan										nan										0										0										4
2023-09-23 21:53:39				0										1										1										1										93										298										1										0										1										0										1										1										11798										0										0										1										94										11867										5307										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										11806										0										0										11891										1										1.00										0										250										0										37										nan										nan										nan										0										1										3
2023-09-23 21:53:39				0										1										1										1										93										298										1										0										1										0										1										1										12106										0										0										1										106										12118										61938										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										12054										0										0										12143										1										1.00										0										250										0										38										nan										nan										nan										0										0										1
2023-09-23 21:53:39				0										1										1										1										93										298										1										0										1										0										1										1										12355										0										0										1										122										12372										51917										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										1										0.46										0.46										12362										0										1										12397										1										1.00										0										250										0										38										nan										nan										nan										1										1										7
2023-09-23 21:53:40				0										1										1										1										93										298										1										0										1										0										1										1										12559										0										0										1										134										12622										39195										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										1										0.00										0.00										12566										0										0										12645										1										1.00										0										250										0										38										nan										nan										nan										0										1										0
2023-09-23 21:53:40				0										1										1										1										93										298										1										0										1										0										1										1										12861										0										0										1										146										12874										29108										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										0										0.00										0.00										12810										0										0										12897										1										1.00										0										250										0										37										nan										nan										nan										0										0										2
2023-09-23 21:53:40				0										1										1										1										93										298										1										0										1										0										1										1										13111										0										0										1										158										13123										16456										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										13053										0										0										13147										1										1.00										0										250										0										37										nan										nan										nan										0										1										1
2023-09-23 21:53:40				0										1										1										1										93										298										1										0										1										0										1										1										13359										0										0										1										174										13378										9584										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										0										0.46										0.46										13367										0										1										13402										1										1.00										0										250										0										38										nan										nan										nan										1										0										2
2023-09-23 21:53:41				0										1										1										1										93										298										1										0										1										0										1										1										13561										0										0										1										186										13626										60875										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										13569										0										0										13651										1										1.00										0										250										0										37										nan										nan										nan										0										0										4
2023-09-23 21:53:41				0										1										1										1										93										298										1										0										1										0										1										1										13866										0										0										1										198										13878										50732										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										13814										0										0										13902										1										1.00										0										250										0										37										nan										nan										nan										0										1										0
2023-09-23 21:53:41				0										1										1										1										93										298										1										0										1										0										1										1										14113										2										0										1										214										14134										44352										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										0										0.48										0.48										14122										0										1										14158										1										1.00										0										250										0										37										nan										nan										nan										1										0										2
2023-09-23 21:53:41				0										1										1										1										93										298										1										0										1										0										1										1										14316										0										0										1										226										14383										31191										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										14323										0										0										14406										1										1.00										0										250										0										37										nan										nan										nan										0										0										5
2023-09-23 21:53:42				0										1										1										1										93										298										1										0										1										0										1										1										14562										0										0										1										238										14632										18259										193288										5864										7008										0.00										0.00										1										1.00										0										0										0										1										0.00										0.00										14570										0										0										14656										1										1.00										0										250										0										38										nan										nan										nan										0										1										4
2023-09-23 21:53:42				0										1										1										1										93										298										1										0										1										0										1										1										14866										0										0										1										254										14885										9115										193288										5864										7008										0.00										0.00										1										1.00										0										0										1										0										0.52										0.52										14873										0										1										14908										1										1.00										0										250										0										38										nan										nan										nan										1										0										2
2023-09-23 21:53:42				0										1										1										1										93										298										1										0										1										0										1										1										15070										0										0										1										266										15134										61182										193288										5864										7008										0.00										0.00										1										1.00										0										1										0										0										0.00										0.00										15077										0										0										15157										1										1.00										0										250										0										38										nan										nan										nan										0										0										4
